image1,image2,label
data/images/c0_3_00002.jpg,data/images/c1_3_00079.jpg,1
data/images/c3_1_00363.jpg,data/images/c0_1_00048.jpg,1
data/images/c2_1_00269.jpg,data/images/c2_2_00179.jpg,0
data/images/c3_2_00317.jpg,data/images/c0_3_00029.jpg,0
data/images/c3_2_00313.jpg,data/images/c3_2_00253.jpg,1
data/images/c1_3_00067.jpg,data/images/c1_4_00051.jpg,0
data/images/c2_1_00242.jpg,data/images/c1_5_00087.jpg,0
data/images/c2_5_00147.jpg,data/images/c1_5_00126.jpg,1
data/images/c0_6_00017.jpg,data/images/c0_5_00047.jpg,0
data/images/c0_2_00017.jpg,data/images/c0_2_00006.jpg,1
data/images/c0_2_00063.jpg,data/images/c1_3_00074.jpg,0
data/images/c0_5_00049.jpg,data/images/c0_5_00018.jpg,1
data/images/c0_5_00050.jpg,data/images/c1_5_00076.jpg,1
data/images/c3_3_00195.jpg,data/images/c1_3_00089.jpg,1
data/images/c0_2_00051.jpg,data/images/c2_2_00220.jpg,1
data/images/c3_2_00299.jpg,data/images/c2_2_00234.jpg,1
data/images/c3_1_00339.jpg,data/images/c3_1_00291.jpg,1
data/images/c0_3_00036.jpg,data/images/c3_3_00182.jpg,1
data/images/c3_3_00166.jpg,data/images/c2_3_00157.jpg,1
data/images/c1_2_00127.jpg,data/images/c0_2_00071.jpg,1
data/images/c3_4_00116.jpg,data/images/c3_2_00266.jpg,0
data/images/c3_1_00361.jpg,data/images/c2_1_00254.jpg,1
data/images/c1_3_00083.jpg,data/images/c2_1_00254.jpg,0
data/images/c2_1_00238.jpg,data/images/c3_3_00176.jpg,0
data/images/c2_1_00276.jpg,data/images/c1_1_00166.jpg,1
data/images/c3_6_00098.jpg,data/images/c2_2_00224.jpg,0
data/images/c3_2_00256.jpg,data/images/c3_2_00254.jpg,1
data/images/c0_4_00016.jpg,data/images/c2_4_00080.jpg,1
data/images/c0_1_00019.jpg,data/images/c0_1_00006.jpg,1
data/images/c3_3_00164.jpg,data/images/c3_2_00261.jpg,0
data/images/c3_5_00223.jpg,data/images/c2_3_00126.jpg,0
data/images/c2_4_00071.jpg,data/images/c0_3_00006.jpg,0
data/images/c2_5_00135.jpg,data/images/c2_3_00115.jpg,0
data/images/c0_6_00022.jpg,data/images/c1_6_00030.jpg,1
data/images/c3_2_00258.jpg,data/images/c0_2_00014.jpg,1
data/images/c0_6_00010.jpg,data/images/c2_2_00211.jpg,0
data/images/c2_5_00148.jpg,data/images/c0_5_00039.jpg,1
data/images/c3_1_00294.jpg,data/images/c0_1_00089.jpg,1
data/images/c2_3_00150.jpg,data/images/c2_2_00185.jpg,0
data/images/c2_1_00258.jpg,data/images/c1_5_00131.jpg,0
data/images/c2_1_00268.jpg,data/images/c0_2_00051.jpg,0
data/images/c2_3_00131.jpg,data/images/c1_3_00104.jpg,1
data/images/c3_2_00283.jpg,data/images/c2_1_00240.jpg,0
data/images/c1_3_00084.jpg,data/images/c0_5_00022.jpg,0
data/images/c0_2_00011.jpg,data/images/c1_2_00143.jpg,1
data/images/c2_3_00125.jpg,data/images/c1_1_00146.jpg,0
data/images/c3_4_00117.jpg,data/images/c0_5_00023.jpg,0
data/images/c2_2_00195.jpg,data/images/c0_4_00013.jpg,0
data/images/c1_2_00151.jpg,data/images/c1_3_00091.jpg,0
data/images/c3_1_00350.jpg,data/images/c1_1_00117.jpg,1
data/images/c1_5_00113.jpg,data/images/c2_5_00144.jpg,1
data/images/c0_1_00034.jpg,data/images/c3_1_00355.jpg,1
data/images/c1_1_00103.jpg,data/images/c2_3_00149.jpg,0
data/images/c0_1_00059.jpg,data/images/c1_1_00147.jpg,1
data/images/c1_5_00086.jpg,data/images/c3_2_00272.jpg,0
data/images/c3_3_00168.jpg,data/images/c2_3_00127.jpg,1
data/images/c3_5_00201.jpg,data/images/c1_5_00073.jpg,1
data/images/c0_1_00039.jpg,data/images/c0_1_00031.jpg,1
data/images/c3_3_00203.jpg,data/images/c2_1_00253.jpg,0
data/images/c2_5_00161.jpg,data/images/c1_6_00038.jpg,0
data/images/c2_4_00073.jpg,data/images/c0_2_00025.jpg,0
data/images/c1_5_00089.jpg,data/images/c3_3_00185.jpg,0
data/images/c2_1_00280.jpg,data/images/c0_2_00035.jpg,0
data/images/c2_5_00143.jpg,data/images/c3_4_00107.jpg,0
data/images/c1_5_00118.jpg,data/images/c1_1_00199.jpg,0
data/images/c2_1_00273.jpg,data/images/c2_2_00222.jpg,0
data/images/c0_3_00038.jpg,data/images/c3_2_00250.jpg,0
data/images/c0_1_00045.jpg,data/images/c0_1_00061.jpg,1
data/images/c3_1_00344.jpg,data/images/c1_3_00061.jpg,0
data/images/c3_2_00262.jpg,data/images/c0_2_00008.jpg,1
data/images/c2_6_00055.jpg,data/images/c0_2_00028.jpg,0
data/images/c0_4_00016.jpg,data/images/c0_5_00067.jpg,0
data/images/c0_6_00003.jpg,data/images/c1_1_00200.jpg,0
data/images/c2_1_00227.jpg,data/images/c3_2_00299.jpg,0
data/images/c3_5_00202.jpg,data/images/c3_2_00249.jpg,0
data/images/c3_1_00294.jpg,data/images/c3_3_00197.jpg,0
data/images/c1_2_00169.jpg,data/images/c2_5_00188.jpg,0
data/images/c1_4_00062.jpg,data/images/c1_2_00156.jpg,0
data/images/c0_4_00013.jpg,data/images/c2_3_00150.jpg,0
data/images/c3_6_00092.jpg,data/images/c0_1_00030.jpg,0
data/images/c3_5_00231.jpg,data/images/c1_6_00036.jpg,0
data/images/c2_5_00177.jpg,data/images/c3_2_00254.jpg,0
data/images/c3_2_00279.jpg,data/images/c3_2_00286.jpg,1
data/images/c2_1_00242.jpg,data/images/c2_2_00199.jpg,0
data/images/c3_4_00124.jpg,data/images/c0_1_00070.jpg,0
data/images/c3_1_00332.jpg,data/images/c1_1_00138.jpg,1
data/images/c1_2_00132.jpg,data/images/c0_2_00057.jpg,1
data/images/c1_1_00131.jpg,data/images/c0_5_00059.jpg,0
data/images/c1_1_00174.jpg,data/images/c2_6_00073.jpg,0
data/images/c0_1_00024.jpg,data/images/c2_1_00269.jpg,1
data/images/c0_2_00081.jpg,data/images/c3_2_00260.jpg,1
data/images/c2_6_00065.jpg,data/images/c0_1_00032.jpg,0
data/images/c1_2_00116.jpg,data/images/c3_2_00317.jpg,1
data/images/c3_1_00296.jpg,data/images/c3_1_00363.jpg,1
data/images/c2_3_00137.jpg,data/images/c1_4_00043.jpg,0
data/images/c1_1_00151.jpg,data/images/c2_2_00199.jpg,0
data/images/c1_4_00044.jpg,data/images/c2_1_00286.jpg,0
data/images/c1_5_00093.jpg,data/images/c1_5_00088.jpg,1
data/images/c1_2_00139.jpg,data/images/c2_2_00195.jpg,1
data/images/c2_1_00279.jpg,data/images/c2_1_00252.jpg,1
data/images/c3_3_00205.jpg,data/images/c1_2_00126.jpg,0
data/images/c1_1_00146.jpg,data/images/c1_1_00108.jpg,1
data/images/c2_1_00212.jpg,data/images/c1_4_00056.jpg,0
data/images/c2_5_00164.jpg,data/images/c2_5_00185.jpg,1
data/images/c2_4_00073.jpg,data/images/c1_4_00040.jpg,1
data/images/c0_1_00032.jpg,data/images/c0_3_00036.jpg,0
data/images/c2_2_00197.jpg,data/images/c0_2_00021.jpg,1
data/images/c1_2_00164.jpg,data/images/c0_2_00032.jpg,1
data/images/c2_3_00160.jpg,data/images/c3_1_00349.jpg,0
data/images/c1_5_00119.jpg,data/images/c1_6_00044.jpg,0
data/images/c2_2_00226.jpg,data/images/c0_4_00001.jpg,0
data/images/c1_6_00048.jpg,data/images/c1_6_00031.jpg,1
data/images/c1_3_00084.jpg,data/images/c2_3_00152.jpg,1
data/images/c2_5_00142.jpg,data/images/c1_3_00098.jpg,0
data/images/c0_1_00096.jpg,data/images/c0_1_00074.jpg,1
data/images/c1_1_00112.jpg,data/images/c2_3_00146.jpg,0
data/images/c0_5_00066.jpg,data/images/c0_5_00055.jpg,1
data/images/c2_1_00265.jpg,data/images/c2_1_00262.jpg,1
data/images/c0_1_00017.jpg,data/images/c2_4_00092.jpg,0
data/images/c0_1_00051.jpg,data/images/c2_1_00244.jpg,1
data/images/c1_6_00053.jpg,data/images/c0_1_00098.jpg,0
data/images/c3_1_00309.jpg,data/images/c0_1_00038.jpg,1
data/images/c0_1_00013.jpg,data/images/c2_5_00178.jpg,0
data/images/c1_2_00118.jpg,data/images/c3_6_00084.jpg,0
data/images/c1_1_00101.jpg,data/images/c0_1_00028.jpg,1
data/images/c0_1_00098.jpg,data/images/c3_1_00294.jpg,1
data/images/c3_1_00312.jpg,data/images/c0_1_00044.jpg,1
data/images/c3_2_00309.jpg,data/images/c3_2_00268.jpg,1
data/images/c2_2_00177.jpg,data/images/c2_2_00226.jpg,1
data/images/c2_4_00067.jpg,data/images/c1_2_00125.jpg,0
data/images/c0_2_00018.jpg,data/images/c2_2_00196.jpg,1
data/images/c1_2_00117.jpg,data/images/c3_2_00290.jpg,1
data/images/c1_2_00125.jpg,data/images/c2_2_00206.jpg,1
data/images/c0_6_00004.jpg,data/images/c0_5_00062.jpg,0
data/images/c0_1_00055.jpg,data/images/c0_1_00044.jpg,1
data/images/c2_1_00232.jpg,data/images/c0_1_00025.jpg,1
data/images/c1_2_00103.jpg,data/images/c2_2_00224.jpg,1
data/images/c3_4_00115.jpg,data/images/c1_4_00047.jpg,1
data/images/c0_2_00032.jpg,data/images/c1_2_00105.jpg,1
data/images/c0_2_00076.jpg,data/images/c2_6_00058.jpg,0
data/images/c0_1_00089.jpg,data/images/c0_1_00067.jpg,1
data/images/c0_2_00041.jpg,data/images/c1_2_00155.jpg,1
data/images/c0_2_00030.jpg,data/images/c0_2_00075.jpg,1
data/images/c2_1_00281.jpg,data/images/c3_1_00359.jpg,1
data/images/c2_3_00158.jpg,data/images/c3_2_00261.jpg,0
data/images/c0_3_00029.jpg,data/images/c0_5_00035.jpg,0
data/images/c0_5_00046.jpg,data/images/c3_1_00327.jpg,0
data/images/c3_6_00092.jpg,data/images/c1_2_00166.jpg,0
data/images/c2_2_00247.jpg,data/images/c3_1_00354.jpg,0
data/images/c1_5_00093.jpg,data/images/c2_2_00214.jpg,0
data/images/c1_1_00133.jpg,data/images/c2_4_00090.jpg,0
data/images/c0_1_00038.jpg,data/images/c3_1_00349.jpg,1
data/images/c0_5_00034.jpg,data/images/c2_5_00183.jpg,1
data/images/c0_5_00064.jpg,data/images/c3_5_00215.jpg,1
data/images/c2_1_00247.jpg,data/images/c2_2_00226.jpg,0
data/images/c1_3_00063.jpg,data/images/c2_5_00179.jpg,0
data/images/c3_1_00319.jpg,data/images/c1_5_00105.jpg,0
data/images/c2_4_00082.jpg,data/images/c0_4_00032.jpg,1
data/images/c1_1_00169.jpg,data/images/c0_1_00031.jpg,1
data/images/c0_3_00020.jpg,data/images/c0_3_00049.jpg,1
data/images/c0_3_00020.jpg,data/images/c1_5_00069.jpg,0
data/images/c0_5_00060.jpg,data/images/c3_3_00181.jpg,0
data/images/c0_2_00024.jpg,data/images/c3_2_00295.jpg,1
data/images/c0_2_00008.jpg,data/images/c2_2_00237.jpg,1
data/images/c0_2_00033.jpg,data/images/c2_2_00212.jpg,1
data/images/c1_5_00096.jpg,data/images/c3_5_00200.jpg,1
data/images/c3_5_00227.jpg,data/images/c1_3_00073.jpg,0
data/images/c1_6_00042.jpg,data/images/c0_2_00023.jpg,0
data/images/c0_1_00079.jpg,data/images/c3_1_00327.jpg,1
data/images/c2_3_00123.jpg,data/images/c1_3_00092.jpg,1
data/images/c1_4_00041.jpg,data/images/c0_4_00028.jpg,1
data/images/c2_1_00278.jpg,data/images/c0_2_00020.jpg,0
data/images/c1_4_00047.jpg,data/images/c0_2_00045.jpg,0
data/images/c0_2_00014.jpg,data/images/c1_2_00114.jpg,1
data/images/c2_3_00142.jpg,data/images/c0_1_00069.jpg,0
data/images/c0_4_00012.jpg,data/images/c1_5_00118.jpg,0
data/images/c0_2_00069.jpg,data/images/c3_2_00290.jpg,1
data/images/c2_1_00271.jpg,data/images/c2_3_00158.jpg,0
data/images/c2_5_00179.jpg,data/images/c3_2_00319.jpg,0
data/images/c2_1_00254.jpg,data/images/c2_3_00142.jpg,0
data/images/c0_4_00012.jpg,data/images/c1_4_00057.jpg,1
data/images/c3_3_00164.jpg,data/images/c1_3_00082.jpg,1
data/images/c2_5_00173.jpg,data/images/c1_2_00095.jpg,0
data/images/c0_3_00037.jpg,data/images/c2_2_00186.jpg,0
data/images/c2_1_00227.jpg,data/images/c1_1_00133.jpg,1
data/images/c0_4_00003.jpg,data/images/c1_5_00088.jpg,0
data/images/c2_3_00146.jpg,data/images/c1_3_00085.jpg,1
data/images/c1_3_00097.jpg,data/images/c2_1_00240.jpg,0
data/images/c2_1_00270.jpg,data/images/c1_1_00138.jpg,1
data/images/c2_2_00247.jpg,data/images/c3_2_00268.jpg,1
data/images/c3_1_00308.jpg,data/images/c1_4_00039.jpg,0
data/images/c2_5_00148.jpg,data/images/c3_5_00204.jpg,1
data/images/c2_1_00213.jpg,data/images/c1_1_00155.jpg,1
data/images/c1_1_00204.jpg,data/images/c1_1_00194.jpg,1
data/images/c1_5_00085.jpg,data/images/c0_2_00010.jpg,0
data/images/c0_1_00086.jpg,data/images/c2_4_00080.jpg,0
data/images/c3_2_00307.jpg,data/images/c0_2_00073.jpg,1
data/images/c0_2_00085.jpg,data/images/c3_2_00311.jpg,1
data/images/c0_2_00056.jpg,data/images/c2_2_00187.jpg,1
data/images/c2_2_00228.jpg,data/images/c0_2_00069.jpg,1
data/images/c3_3_00165.jpg,data/images/c3_2_00287.jpg,0
data/images/c3_3_00165.jpg,data/images/c2_3_00135.jpg,1
data/images/c2_4_00087.jpg,data/images/c1_1_00129.jpg,0
data/images/c0_4_00015.jpg,data/images/c2_4_00079.jpg,1
data/images/c0_1_00005.jpg,data/images/c2_5_00148.jpg,0
data/images/c3_2_00314.jpg,data/images/c1_4_00037.jpg,0
data/images/c2_1_00288.jpg,data/images/c0_4_00027.jpg,0
data/images/c0_5_00047.jpg,data/images/c3_5_00196.jpg,1
data/images/c3_2_00276.jpg,data/images/c0_1_00021.jpg,0
data/images/c1_3_00090.jpg,data/images/c1_3_00098.jpg,1
data/images/c0_4_00014.jpg,data/images/c1_2_00092.jpg,0
data/images/c0_1_00031.jpg,data/images/c2_2_00203.jpg,0
data/images/c2_1_00249.jpg,data/images/c0_6_00011.jpg,0
data/images/c3_5_00209.jpg,data/images/c0_5_00000.jpg,1
data/images/c1_1_00184.jpg,data/images/c3_3_00164.jpg,0
data/images/c2_5_00160.jpg,data/images/c0_1_00059.jpg,0
data/images/c0_4_00009.jpg,data/images/c3_5_00210.jpg,0
data/images/c1_1_00196.jpg,data/images/c0_1_00025.jpg,1
data/images/c1_3_00057.jpg,data/images/c3_3_00207.jpg,1
data/images/c2_1_00213.jpg,data/images/c3_1_00302.jpg,1
data/images/c0_5_00044.jpg,data/images/c3_1_00326.jpg,0
data/images/c1_1_00164.jpg,data/images/c3_1_00355.jpg,1
data/images/c2_1_00260.jpg,data/images/c0_1_00028.jpg,1
data/images/c0_1_00034.jpg,data/images/c3_4_00114.jpg,0
data/images/c1_1_00122.jpg,data/images/c1_1_00108.jpg,1
data/images/c1_2_00120.jpg,data/images/c2_2_00247.jpg,1
data/images/c2_4_00082.jpg,data/images/c0_4_00023.jpg,1
data/images/c2_6_00059.jpg,data/images/c1_6_00048.jpg,1
data/images/c2_5_00179.jpg,data/images/c0_5_00044.jpg,1
data/images/c3_1_00354.jpg,data/images/c1_1_00144.jpg,1
data/images/c1_2_00114.jpg,data/images/c1_3_00097.jpg,0
data/images/c3_3_00194.jpg,data/images/c0_5_00052.jpg,0
data/images/c3_2_00286.jpg,data/images/c0_2_00084.jpg,1
data/images/c0_5_00054.jpg,data/images/c2_5_00135.jpg,1
data/images/c1_4_00036.jpg,data/images/c0_1_00087.jpg,0
data/images/c1_2_00104.jpg,data/images/c3_2_00294.jpg,1
data/images/c3_5_00213.jpg,data/images/c0_5_00016.jpg,1
data/images/c3_1_00292.jpg,data/images/c3_2_00304.jpg,0
data/images/c2_1_00266.jpg,data/images/c1_2_00109.jpg,0
data/images/c0_1_00098.jpg,data/images/c3_3_00184.jpg,0
data/images/c0_5_00034.jpg,data/images/c0_5_00065.jpg,1
data/images/c1_3_00081.jpg,data/images/c3_1_00352.jpg,0
data/images/c1_1_00119.jpg,data/images/c3_4_00096.jpg,0
data/images/c0_1_00024.jpg,data/images/c1_2_00132.jpg,0
data/images/c0_1_00074.jpg,data/images/c1_1_00167.jpg,1
data/images/c0_2_00072.jpg,data/images/c0_2_00077.jpg,1
data/images/c3_1_00312.jpg,data/images/c2_2_00204.jpg,0
data/images/c1_2_00111.jpg,data/images/c1_6_00032.jpg,0
data/images/c2_4_00080.jpg,data/images/c0_2_00037.jpg,0
data/images/c3_1_00306.jpg,data/images/c1_3_00057.jpg,0
data/images/c2_4_00078.jpg,data/images/c2_6_00056.jpg,0
data/images/c0_1_00007.jpg,data/images/c2_1_00282.jpg,1
data/images/c3_2_00250.jpg,data/images/c3_2_00310.jpg,1
data/images/c1_3_00105.jpg,data/images/c1_1_00182.jpg,0
data/images/c2_3_00124.jpg,data/images/c1_1_00204.jpg,0
data/images/c3_4_00103.jpg,data/images/c1_4_00041.jpg,1
data/images/c3_3_00199.jpg,data/images/c3_3_00191.jpg,1
data/images/c1_1_00132.jpg,data/images/c0_2_00014.jpg,0
data/images/c3_5_00194.jpg,data/images/c1_2_00135.jpg,0
data/images/c3_3_00206.jpg,data/images/c1_1_00189.jpg,0
data/images/c0_2_00041.jpg,data/images/c2_2_00222.jpg,1
data/images/c0_2_00056.jpg,data/images/c1_2_00141.jpg,1
data/images/c1_2_00142.jpg,data/images/c3_1_00320.jpg,0
data/images/c1_5_00106.jpg,data/images/c0_2_00003.jpg,0
data/images/c0_1_00070.jpg,data/images/c3_1_00314.jpg,1
data/images/c2_5_00136.jpg,data/images/c2_2_00218.jpg,0
data/images/c2_4_00075.jpg,data/images/c1_4_00037.jpg,1
data/images/c3_2_00308.jpg,data/images/c1_2_00146.jpg,1
data/images/c2_4_00092.jpg,data/images/c0_5_00054.jpg,0
data/images/c0_1_00048.jpg,data/images/c0_1_00077.jpg,1
data/images/c0_3_00019.jpg,data/images/c0_1_00020.jpg,0
data/images/c3_1_00345.jpg,data/images/c1_1_00134.jpg,1
data/images/c1_1_00102.jpg,data/images/c1_5_00095.jpg,0
data/images/c2_3_00116.jpg,data/images/c0_2_00072.jpg,0
data/images/c0_2_00076.jpg,data/images/c1_1_00188.jpg,0
data/images/c2_3_00117.jpg,data/images/c0_1_00004.jpg,0
data/images/c2_3_00125.jpg,data/images/c3_4_00111.jpg,0
data/images/c3_4_00122.jpg,data/images/c0_3_00051.jpg,0
data/images/c1_4_00056.jpg,data/images/c0_5_00026.jpg,0
data/images/c3_6_00091.jpg,data/images/c3_6_00096.jpg,1
data/images/c0_5_00059.jpg,data/images/c0_5_00038.jpg,1
data/images/c1_5_00103.jpg,data/images/c2_5_00176.jpg,1
data/images/c1_5_00134.jpg,data/images/c0_5_00041.jpg,1
data/images/c0_6_00022.jpg,data/images/c2_2_00195.jpg,0
data/images/c1_2_00106.jpg,data/images/c3_2_00262.jpg,1
data/images/c2_5_00137.jpg,data/images/c0_5_00002.jpg,1
data/images/c1_1_00160.jpg,data/images/c2_1_00224.jpg,1
data/images/c1_1_00152.jpg,data/images/c1_3_00074.jpg,0
data/images/c0_2_00056.jpg,data/images/c0_5_00007.jpg,0
data/images/c1_2_00131.jpg,data/images/c2_2_00244.jpg,1
data/images/c2_1_00259.jpg,data/images/c0_1_00074.jpg,1
data/images/c2_2_00223.jpg,data/images/c2_5_00172.jpg,0
data/images/c3_1_00342.jpg,data/images/c2_1_00284.jpg,1
data/images/c2_1_00218.jpg,data/images/c3_5_00199.jpg,0
data/images/c1_1_00180.jpg,data/images/c3_1_00330.jpg,1
data/images/c0_1_00031.jpg,data/images/c1_1_00120.jpg,1
data/images/c3_6_00076.jpg,data/images/c2_3_00135.jpg,0
data/images/c0_6_00023.jpg,data/images/c2_4_00066.jpg,0
data/images/c2_6_00071.jpg,data/images/c2_2_00221.jpg,0
data/images/c1_2_00148.jpg,data/images/c0_2_00027.jpg,1
data/images/c3_3_00188.jpg,data/images/c0_2_00074.jpg,0
data/images/c0_2_00049.jpg,data/images/c3_2_00263.jpg,1
data/images/c2_1_00248.jpg,data/images/c2_1_00258.jpg,1
data/images/c1_3_00088.jpg,data/images/c3_4_00122.jpg,0
data/images/c2_4_00081.jpg,data/images/c0_2_00063.jpg,0
data/images/c1_5_00090.jpg,data/images/c0_1_00084.jpg,0
data/images/c3_1_00311.jpg,data/images/c2_1_00281.jpg,1
data/images/c0_2_00042.jpg,data/images/c2_2_00186.jpg,1
data/images/c0_2_00048.jpg,data/images/c0_3_00002.jpg,0
data/images/c0_2_00054.jpg,data/images/c2_1_00268.jpg,0
data/images/c2_5_00152.jpg,data/images/c0_5_00015.jpg,1
data/images/c2_3_00148.jpg,data/images/c0_6_00029.jpg,0
data/images/c2_5_00186.jpg,data/images/c0_2_00033.jpg,0
data/images/c3_2_00303.jpg,data/images/c3_1_00294.jpg,0
data/images/c1_1_00152.jpg,data/images/c2_1_00220.jpg,1
data/images/c1_2_00115.jpg,data/images/c3_2_00307.jpg,1
data/images/c3_3_00206.jpg,data/images/c1_3_00106.jpg,1
data/images/c3_1_00334.jpg,data/images/c2_2_00216.jpg,0
data/images/c1_5_00084.jpg,data/images/c3_5_00231.jpg,1
data/images/c0_1_00081.jpg,data/images/c3_1_00365.jpg,1
data/images/c0_3_00033.jpg,data/images/c0_5_00023.jpg,0
data/images/c0_1_00057.jpg,data/images/c1_2_00105.jpg,0
data/images/c2_3_00122.jpg,data/images/c0_2_00075.jpg,0
data/images/c1_3_00103.jpg,data/images/c0_3_00029.jpg,1
data/images/c0_2_00018.jpg,data/images/c1_3_00083.jpg,0
data/images/c2_2_00248.jpg,data/images/c2_1_00234.jpg,0
data/images/c1_1_00126.jpg,data/images/c0_1_00057.jpg,1
data/images/c0_2_00073.jpg,data/images/c0_3_00010.jpg,0
data/images/c2_1_00221.jpg,data/images/c3_1_00375.jpg,1
data/images/c3_3_00178.jpg,data/images/c2_3_00145.jpg,1
data/images/c1_1_00177.jpg,data/images/c0_1_00041.jpg,1
data/images/c3_1_00335.jpg,data/images/c0_1_00081.jpg,1
data/images/c2_4_00093.jpg,data/images/c0_4_00001.jpg,1
data/images/c3_1_00321.jpg,data/images/c1_5_00128.jpg,0
data/images/c1_4_00059.jpg,data/images/c2_5_00177.jpg,0
data/images/c3_4_00107.jpg,data/images/c3_2_00308.jpg,0
data/images/c1_1_00177.jpg,data/images/c0_1_00088.jpg,1
data/images/c2_3_00131.jpg,data/images/c1_3_00084.jpg,1
data/images/c3_3_00208.jpg,data/images/c3_3_00185.jpg,1
data/images/c0_1_00040.jpg,data/images/c2_1_00227.jpg,1
data/images/c3_5_00228.jpg,data/images/c0_5_00015.jpg,1
data/images/c0_3_00014.jpg,data/images/c2_1_00221.jpg,0
data/images/c3_2_00273.jpg,data/images/c2_2_00228.jpg,1
data/images/c1_2_00173.jpg,data/images/c1_2_00156.jpg,1
data/images/c3_2_00275.jpg,data/images/c0_2_00053.jpg,1
data/images/c2_1_00226.jpg,data/images/c0_2_00072.jpg,0
data/images/c2_1_00287.jpg,data/images/c0_1_00066.jpg,1
data/images/c1_2_00174.jpg,data/images/c0_1_00084.jpg,0
data/images/c1_1_00191.jpg,data/images/c1_1_00204.jpg,1
data/images/c2_4_00084.jpg,data/images/c1_3_00104.jpg,0
data/images/c3_1_00365.jpg,data/images/c1_1_00174.jpg,1
data/images/c3_1_00306.jpg,data/images/c0_1_00021.jpg,1
data/images/c1_3_00085.jpg,data/images/c1_3_00062.jpg,1
data/images/c3_3_00170.jpg,data/images/c1_1_00116.jpg,0
data/images/c2_4_00066.jpg,data/images/c1_3_00073.jpg,0
data/images/c0_1_00016.jpg,data/images/c1_1_00145.jpg,1
data/images/c2_5_00165.jpg,data/images/c2_6_00063.jpg,0
data/images/c0_5_00032.jpg,data/images/c1_1_00138.jpg,0
data/images/c1_3_00066.jpg,data/images/c1_2_00140.jpg,0
data/images/c1_1_00111.jpg,data/images/c1_1_00206.jpg,1
data/images/c1_5_00104.jpg,data/images/c3_1_00377.jpg,0
data/images/c0_2_00028.jpg,data/images/c3_2_00272.jpg,1
data/images/c3_1_00310.jpg,data/images/c0_5_00039.jpg,0
data/images/c3_2_00265.jpg,data/images/c3_2_00260.jpg,1
data/images/c0_4_00013.jpg,data/images/c2_4_00083.jpg,1
data/images/c0_5_00064.jpg,data/images/c3_2_00278.jpg,0
data/images/c0_1_00045.jpg,data/images/c1_2_00156.jpg,0
data/images/c2_2_00240.jpg,data/images/c1_2_00148.jpg,1
data/images/c2_1_00230.jpg,data/images/c1_1_00130.jpg,1
data/images/c2_1_00217.jpg,data/images/c0_6_00020.jpg,0
data/images/c3_2_00254.jpg,data/images/c1_2_00098.jpg,1
data/images/c3_1_00367.jpg,data/images/c1_2_00163.jpg,0
data/images/c0_2_00025.jpg,data/images/c3_1_00303.jpg,0
data/images/c3_1_00291.jpg,data/images/c3_1_00328.jpg,1
data/images/c1_1_00116.jpg,data/images/c0_1_00013.jpg,1
data/images/c3_2_00289.jpg,data/images/c1_2_00116.jpg,1
data/images/c3_2_00298.jpg,data/images/c0_3_00012.jpg,0
data/images/c3_3_00196.jpg,data/images/c0_1_00004.jpg,0
data/images/c1_2_00165.jpg,data/images/c0_2_00041.jpg,1
data/images/c3_2_00278.jpg,data/images/c3_2_00279.jpg,1
data/images/c1_3_00083.jpg,data/images/c3_3_00178.jpg,1
data/images/c2_6_00068.jpg,data/images/c2_2_00199.jpg,0
data/images/c2_1_00230.jpg,data/images/c0_1_00059.jpg,1
data/images/c3_5_00190.jpg,data/images/c1_3_00089.jpg,0
data/images/c1_2_00155.jpg,data/images/c3_1_00348.jpg,0
data/images/c1_2_00161.jpg,data/images/c3_3_00191.jpg,0
data/images/c3_5_00190.jpg,data/images/c2_1_00226.jpg,0
data/images/c3_1_00325.jpg,data/images/c1_1_00103.jpg,1
data/images/c2_2_00233.jpg,data/images/c3_2_00299.jpg,1
data/images/c0_5_00001.jpg,data/images/c3_5_00218.jpg,1
data/images/c1_1_00185.jpg,data/images/c0_1_00037.jpg,1
data/images/c0_5_00030.jpg,data/images/c3_1_00332.jpg,0
data/images/c2_2_00224.jpg,data/images/c3_1_00299.jpg,0
data/images/c3_2_00287.jpg,data/images/c3_2_00309.jpg,1
data/images/c0_3_00046.jpg,data/images/c2_3_00127.jpg,1
data/images/c3_1_00316.jpg,data/images/c3_1_00350.jpg,1
data/images/c2_5_00150.jpg,data/images/c2_5_00165.jpg,1
data/images/c1_5_00094.jpg,data/images/c3_2_00264.jpg,0
data/images/c1_2_00160.jpg,data/images/c3_6_00086.jpg,0
data/images/c0_2_00048.jpg,data/images/c1_2_00141.jpg,1
data/images/c1_3_00056.jpg,data/images/c2_3_00116.jpg,1
data/images/c2_2_00222.jpg,data/images/c3_2_00318.jpg,1
data/images/c3_2_00283.jpg,data/images/c0_2_00019.jpg,1
data/images/c2_4_00080.jpg,data/images/c1_1_00116.jpg,0
data/images/c1_3_00093.jpg,data/images/c1_4_00051.jpg,0
data/images/c2_1_00277.jpg,data/images/c2_2_00239.jpg,0
data/images/c1_3_00101.jpg,data/images/c2_3_00126.jpg,1
data/images/c1_5_00095.jpg,data/images/c1_5_00134.jpg,1
data/images/c1_1_00122.jpg,data/images/c2_1_00244.jpg,1
data/images/c1_3_00070.jpg,data/images/c0_3_00033.jpg,1
data/images/c1_2_00118.jpg,data/images/c2_2_00221.jpg,1
