image1,image2,label
data/train/0730_c1s4_002431_07.jpg,data/train/0730_c6s2_102143_03.jpg,1
data/train/1326_c5s3_036990_01.jpg,data/train/1218_c5s3_092037_06.jpg,0
data/train/0375_c3s1_088942_02.jpg,data/train/0232_c6s1_048401_01.jpg,0
data/train/0486_c5s1_128795_06.jpg,data/train/0486_c5s2_109177_08.jpg,1
data/train/1358_c5s3_053840_01.jpg,data/train/0222_c6s1_046526_02.jpg,0
data/train/0184_c4s1_034501_03.jpg,data/train/0184_c5s2_148274_01.jpg,1
data/train/0953_c6s2_114118_04.jpg,data/train/1479_c1s6_012041_03.jpg,0
data/train/0178_c5s1_037126_01.jpg,data/train/0729_c2s2_084057_01.jpg,0
data/train/0100_c1s1_016926_01.jpg,data/train/1254_c2s3_014507_01.jpg,0
data/train/1159_c6s3_025417_01.jpg,data/train/1159_c3s3_001737_02.jpg,1
data/train/0308_c1s1_069531_03.jpg,data/train/0308_c5s1_106023_01.jpg,1
data/train/0793_c3s2_087428_02.jpg,data/train/0793_c4s4_027535_02.jpg,1
data/train/0132_c6s1_022851_02.jpg,data/train/0132_c5s1_031401_02.jpg,1
data/train/0670_c1s3_058726_01.jpg,data/train/0670_c3s2_051987_01.jpg,1
data/train/0139_c1s1_023401_01.jpg,data/train/0139_c5s1_068923_01.jpg,1
data/train/1115_c1s5_017036_05.jpg,data/train/0792_c3s2_087528_01.jpg,0
data/train/1107_c6s3_012442_02.jpg,data/train/0081_c3s1_012576_03.jpg,0
data/train/0708_c1s6_024946_01.jpg,data/train/0404_c2s1_118641_03.jpg,0
data/train/0148_c5s1_031051_01.jpg,data/train/0148_c2s2_020612_02.jpg,1
data/train/0376_c5s1_091473_01.jpg,data/train/0376_c1s2_016591_01.jpg,1
data/train/0755_c6s2_070493_01.jpg,data/train/0755_c2s2_067882_04.jpg,1
data/train/0303_c5s1_082723_01.jpg,data/train/0658_c2s2_035337_02.jpg,0
data/train/1134_c2s2_162777_01.jpg,data/train/1075_c1s4_045981_01.jpg,0
data/train/0276_c6s3_090117_01.jpg,data/train/0914_c3s2_113953_02.jpg,0
data/train/0022_c3s1_044651_01.jpg,data/train/0022_c5s1_002426_01.jpg,1
data/train/0349_c5s1_081523_04.jpg,data/train/0584_c6s2_006768_11.jpg,0
data/train/1320_c6s3_059192_01.jpg,data/train/1320_c3s3_035303_03.jpg,1
data/train/1408_c2s3_043382_05.jpg,data/train/0259_c5s1_054801_03.jpg,0
data/train/0581_c4s4_037035_01.jpg,data/train/0368_c1s2_013066_01.jpg,0
data/train/1218_c6s4_018227_05.jpg,data/train/0281_c6s1_063326_02.jpg,0
data/train/0658_c2s2_035337_02.jpg,data/train/0419_c1s2_035041_01.jpg,0
data/train/0132_c6s1_040901_01.jpg,data/train/0132_c6s1_041151_01.jpg,1
data/train/0761_c6s2_076643_01.jpg,data/train/0761_c6s2_068018_02.jpg,1
data/train/0349_c6s1_087351_03.jpg,data/train/1421_c3s3_057228_04.jpg,0
data/train/0809_c5s2_109452_03.jpg,data/train/0809_c4s4_047785_02.jpg,1
data/train/0689_c1s4_050406_02.jpg,data/train/0689_c6s2_043343_04.jpg,1
data/train/0642_c6s2_033993_01.jpg,data/train/0642_c1s3_054476_01.jpg,1
data/train/1177_c6s3_042517_01.jpg,data/train/1177_c6s3_042667_03.jpg,1
data/train/0537_c5s1_152920_05.jpg,data/train/1313_c6s3_078367_01.jpg,0
data/train/0297_c6s1_066851_02.jpg,data/train/0272_c6s1_057676_02.jpg,0
data/train/1300_c2s3_034682_01.jpg,data/train/0517_c3s1_148783_07.jpg,0
data/train/0994_c3s2_127994_02.jpg,data/train/0780_c6s2_121493_01.jpg,0
data/train/0111_c4s4_051935_02.jpg,data/train/0674_c6s2_039218_01.jpg,0
data/train/0557_c6s2_123643_01.jpg,data/train/0557_c1s3_022976_01.jpg,1
data/train/0696_c6s2_046618_03.jpg,data/train/0696_c6s2_054743_05.jpg,1
data/train/1463_c2s3_098102_02.jpg,data/train/0421_c1s2_031141_03.jpg,0
data/train/0557_c2s2_124977_01.jpg,data/train/1250_c5s3_023815_07.jpg,0
data/train/0116_c5s1_101973_01.jpg,data/train/0116_c4s2_029142_03.jpg,1
data/train/1101_c5s2_150024_05.jpg,data/train/1101_c6s3_011092_03.jpg,1
data/train/0139_c5s1_069373_02.jpg,data/train/0139_c3s1_022951_01.jpg,1
data/train/0139_c6s1_023576_01.jpg,data/train/0830_c3s2_105078_02.jpg,0
data/train/0046_c5s1_004026_04.jpg,data/train/0158_c1s1_038051_02.jpg,0
data/train/0892_c6s2_103868_03.jpg,data/train/0892_c6s2_103818_01.jpg,1
data/train/0766_c6s2_075993_01.jpg,data/train/0766_c1s4_014656_01.jpg,1
data/train/1321_c2s3_029607_01.jpg,data/train/1321_c6s3_062142_01.jpg,1
data/train/0432_c6s2_064393_06.jpg,data/train/0833_c6s2_117143_03.jpg,0
data/train/0729_c6s2_057268_08.jpg,data/train/0729_c6s2_057343_03.jpg,1
data/train/0002_c1s1_000551_01.jpg,data/train/1432_c5s3_055490_02.jpg,0
data/train/0565_c6s2_107093_03.jpg,data/train/0565_c5s2_113652_02.jpg,1
data/train/0331_c2s1_088196_01.jpg,data/train/1250_c5s3_021090_03.jpg,0
data/train/1107_c1s5_015386_08.jpg,data/train/1107_c5s2_151024_06.jpg,1
data/train/1454_c5s3_058515_05.jpg,data/train/0961_c6s2_114568_04.jpg,0
data/train/0420_c3s1_105392_02.jpg,data/train/1406_c3s3_049153_02.jpg,0
data/train/0105_c6s1_026776_01.jpg,data/train/0816_c5s2_101527_01.jpg,0
data/train/0552_c5s1_158345_06.jpg,data/train/0943_c5s2_128149_05.jpg,0
data/train/1428_c1s6_005541_01.jpg,data/train/0767_c3s2_075628_01.jpg,0
data/train/0254_c6s2_087243_01.jpg,data/train/0135_c3s1_022526_03.jpg,0
data/train/0197_c4s1_062907_02.jpg,data/train/1197_c1s5_046766_01.jpg,0
data/train/0261_c6s1_060401_01.jpg,data/train/1373_c2s3_037632_03.jpg,0
data/train/0403_c2s1_096496_05.jpg,data/train/1336_c1s5_064141_02.jpg,0
data/train/0674_c5s2_049880_01.jpg,data/train/0674_c1s3_059401_01.jpg,1
data/train/0158_c1s1_037926_01.jpg,data/train/0105_c6s1_017551_01.jpg,0
data/train/0973_c3s2_140419_03.jpg,data/train/0628_c6s2_044018_01.jpg,0
data/train/1086_c5s2_151299_01.jpg,data/train/1002_c2s3_072677_02.jpg,0
data/train/0724_c4s3_073935_02.jpg,data/train/0724_c3s2_061628_01.jpg,1
data/train/0139_c6s1_075701_01.jpg,data/train/0139_c3s1_022951_01.jpg,1
data/train/0673_c5s2_045105_01.jpg,data/train/0673_c2s2_044312_01.jpg,1
data/train/0581_c3s2_012462_06.jpg,data/train/0581_c6s2_006693_02.jpg,1
data/train/0863_c2s2_105407_03.jpg,data/train/0486_c2s1_128391_04.jpg,0
data/train/1078_c5s2_144549_01.jpg,data/train/1294_c1s5_057391_04.jpg,0
data/train/0349_c5s1_081623_01.jpg,data/train/0349_c6s2_004468_01.jpg,1
data/train/1266_c3s3_041703_03.jpg,data/train/1266_c2s3_018357_01.jpg,1
data/train/0818_c6s2_096043_01.jpg,data/train/0818_c6s2_095893_01.jpg,1
data/train/0942_c3s2_118294_02.jpg,data/train/0206_c3s1_041201_02.jpg,0
data/train/0565_c6s3_052267_02.jpg,data/train/0565_c3s2_112803_04.jpg,1
data/train/0076_c6s1_019026_02.jpg,data/train/0902_c4s4_051885_01.jpg,0
data/train/0065_c4s1_012301_02.jpg,data/train/0105_c6s1_017301_04.jpg,0
data/train/0537_c1s3_005221_05.jpg,data/train/0537_c5s1_152945_05.jpg,1
data/train/0759_c1s4_037856_02.jpg,data/train/0052_c5s1_005651_02.jpg,0
data/train/0820_c6s2_096468_02.jpg,data/train/0820_c1s4_044181_05.jpg,1
data/train/0224_c3s1_046551_01.jpg,data/train/0622_c3s2_023112_05.jpg,0
data/train/1243_c2s3_022782_10.jpg,data/train/1017_c1s5_006311_02.jpg,0
data/train/0259_c1s1_054851_01.jpg,data/train/0259_c5s1_054726_05.jpg,1
data/train/0136_c5s1_023001_01.jpg,data/train/0136_c5s1_023126_02.jpg,1
data/train/0898_c3s3_069419_03.jpg,data/train/0222_c1s1_046351_01.jpg,0
data/train/0148_c3s2_023887_06.jpg,data/train/0148_c3s2_023837_05.jpg,1
data/train/0551_c5s2_012530_02.jpg,data/train/0551_c6s2_005793_03.jpg,1
data/train/0657_c3s2_039637_01.jpg,data/train/0657_c5s2_039930_02.jpg,1
data/train/0780_c3s2_127019_06.jpg,data/train/0780_c3s2_127319_03.jpg,1
data/train/0915_c1s4_053086_02.jpg,data/train/0915_c6s2_108143_01.jpg,1
data/train/0386_c6s4_007602_03.jpg,data/train/0002_c2s1_073121_01.jpg,0
data/train/0948_c1s4_059761_03.jpg,data/train/0948_c3s2_119319_04.jpg,1
data/train/0976_c5s2_123749_01.jpg,data/train/0976_c6s2_116218_02.jpg,1
data/train/0742_c5s2_067902_04.jpg,data/train/0742_c2s2_072782_02.jpg,1
data/train/0581_c4s4_038835_01.jpg,data/train/0159_c1s1_028126_01.jpg,0
data/train/0420_c2s1_100321_03.jpg,data/train/1275_c2s3_027157_01.jpg,0
data/train/0999_c2s2_125552_10.jpg,data/train/0332_c3s1_075817_03.jpg,0
data/train/0333_c3s2_115194_02.jpg,data/train/0333_c3s2_115144_04.jpg,1
data/train/0022_c1s1_002876_01.jpg,data/train/0943_c5s2_128249_01.jpg,0
data/train/0181_c5s1_034126_04.jpg,data/train/1295_c1s5_057466_03.jpg,0
data/train/0331_c4s2_016692_01.jpg,data/train/1363_c6s3_087867_01.jpg,0
data/train/0683_c4s3_063029_02.jpg,data/train/0683_c3s2_064128_01.jpg,1
data/train/0787_c5s2_083227_02.jpg,data/train/0787_c1s4_028531_01.jpg,1
data/train/0685_c5s2_061552_01.jpg,data/train/0685_c4s3_063279_01.jpg,1
data/train/0761_c1s4_013156_01.jpg,data/train/0761_c3s2_073803_03.jpg,1
data/train/0242_c6s1_051176_03.jpg,data/train/0242_c6s1_059401_02.jpg,1
data/train/0830_c6s2_110443_01.jpg,data/train/0636_c6s2_020593_01.jpg,0
data/train/0555_c6s2_007443_01.jpg,data/train/0540_c2s1_154666_01.jpg,0
data/train/1393_c5s3_055090_03.jpg,data/train/1393_c1s6_006016_03.jpg,1
data/train/0065_c2s1_011376_02.jpg,data/train/0065_c6s1_009501_02.jpg,1
data/train/0105_c6s1_036651_06.jpg,data/train/0105_c5s1_038201_01.jpg,1
data/train/0309_c6s1_070101_02.jpg,data/train/0571_c4s3_022054_01.jpg,0
data/train/0933_c5s2_133399_04.jpg,data/train/0933_c6s2_126843_01.jpg,1
data/train/0076_c5s1_052926_04.jpg,data/train/0629_c6s2_029493_02.jpg,0
data/train/0661_c5s2_040055_01.jpg,data/train/0653_c6s2_028593_01.jpg,0
data/train/1253_c6s3_044792_03.jpg,data/train/1253_c6s3_066367_02.jpg,1
data/train/0237_c2s1_049726_03.jpg,data/train/0653_c6s2_044993_01.jpg,0
data/train/0105_c6s1_036376_01.jpg,data/train/0105_c6s1_017501_03.jpg,1
data/train/1177_c5s3_019565_01.jpg,data/train/0637_c6s2_038693_01.jpg,0
data/train/0999_c3s2_128844_02.jpg,data/train/0999_c5s2_129174_01.jpg,1
data/train/0673_c6s2_038868_01.jpg,data/train/0673_c5s2_047705_01.jpg,1
data/train/1179_c5s3_012565_05.jpg,data/train/0259_c5s1_064673_01.jpg,0
data/train/0772_c5s2_078477_03.jpg,data/train/0677_c5s2_048955_01.jpg,0
data/train/0517_c4s3_001623_02.jpg,data/train/0517_c2s1_142866_03.jpg,1
data/train/0766_c1s4_014656_01.jpg,data/train/0630_c5s2_038755_02.jpg,0
data/train/0255_c5s1_054176_01.jpg,data/train/0255_c5s1_060398_04.jpg,1
data/train/1232_c6s3_039492_02.jpg,data/train/1079_c6s3_005867_02.jpg,0
data/train/0299_c5s1_092798_07.jpg,data/train/0232_c3s1_055051_04.jpg,0
data/train/0358_c5s1_104423_03.jpg,data/train/0358_c2s1_081996_01.jpg,1
data/train/0606_c1s3_032176_01.jpg,data/train/0606_c5s2_078002_01.jpg,1
data/train/0628_c6s2_043993_01.jpg,data/train/0628_c6s2_044043_01.jpg,1
data/train/0022_c6s1_002926_03.jpg,data/train/0022_c6s1_045176_02.jpg,1
data/train/0259_c5s1_055126_03.jpg,data/train/0331_c5s1_088148_01.jpg,0
data/train/0449_c3s1_148508_08.jpg,data/train/0901_c6s2_119318_02.jpg,0
data/train/1372_c1s5_070266_01.jpg,data/train/1372_c3s3_044228_02.jpg,1
data/train/0620_c5s2_024130_03.jpg,data/train/0620_c4s3_037429_03.jpg,1
data/train/0430_c4s2_031017_02.jpg,data/train/0430_c4s2_036917_02.jpg,1
data/train/0208_c6s1_042426_02.jpg,data/train/0208_c1s4_036906_01.jpg,1
data/train/0755_c3s2_079378_02.jpg,data/train/0755_c6s2_070543_02.jpg,1
data/train/0046_c4s1_004376_02.jpg,data/train/0451_c5s1_114045_02.jpg,0
data/train/0022_c4s1_045251_01.jpg,data/train/0688_c6s2_043368_05.jpg,0
data/train/0886_c1s4_049206_02.jpg,data/train/0656_c1s3_051651_02.jpg,0
data/train/0065_c4s1_012376_02.jpg,data/train/0181_c1s1_033651_01.jpg,0
data/train/0110_c5s1_035276_03.jpg,data/train/0222_c5s1_046601_01.jpg,0
data/train/0148_c1s3_059126_01.jpg,data/train/0148_c4s3_058554_01.jpg,1
data/train/1001_c2s2_125752_01.jpg,data/train/1001_c1s4_068261_01.jpg,1
data/train/0313_c1s1_070656_03.jpg,data/train/0313_c3s1_083192_05.jpg,1
data/train/1086_c3s2_146044_01.jpg,data/train/0571_c3s2_007312_04.jpg,0
data/train/0279_c5s1_087698_05.jpg,data/train/1000_c3s2_129019_03.jpg,0
data/train/0333_c1s2_003766_03.jpg,data/train/0333_c6s1_078876_02.jpg,1
data/train/0914_c5s2_119424_03.jpg,data/train/0914_c5s2_114449_01.jpg,1
data/train/0741_c1s4_014256_04.jpg,data/train/0971_c3s2_123019_03.jpg,0
data/train/0554_c3s1_159258_03.jpg,data/train/0554_c5s2_006980_01.jpg,1
data/train/0976_c3s2_122719_07.jpg,data/train/0976_c2s2_122227_01.jpg,1
data/train/1086_c1s5_015286_03.jpg,data/train/1045_c6s2_128493_02.jpg,0
data/train/0803_c4s4_035285_01.jpg,data/train/0803_c4s4_040910_02.jpg,1
data/train/0992_c1s5_014261_01.jpg,data/train/0992_c4s5_013579_04.jpg,1
data/train/1286_c4s5_053560_01.jpg,data/train/0321_c6s1_081151_04.jpg,0
data/train/0081_c3s3_033028_05.jpg,data/train/0081_c5s2_149749_03.jpg,1
data/train/0266_c1s1_057306_01.jpg,data/train/0266_c2s1_056746_01.jpg,1
data/train/0581_c6s2_006693_02.jpg,data/train/0581_c1s3_026526_01.jpg,1
data/train/1426_c1s6_012216_03.jpg,data/train/0222_c2s1_045776_01.jpg,0
data/train/0730_c6s2_102143_06.jpg,data/train/0730_c6s2_103243_04.jpg,1
data/train/0236_c2s1_048826_01.jpg,data/train/0594_c3s2_019937_06.jpg,0
data/train/1266_c2s3_018357_01.jpg,data/train/0961_c1s4_064486_01.jpg,0
data/train/0173_c3s3_064594_02.jpg,data/train/0639_c1s3_043976_01.jpg,0
data/train/0236_c3s1_048926_01.jpg,data/train/0104_c5s1_019951_01.jpg,0
data/train/1326_c3s3_036278_02.jpg,data/train/1142_c1s6_009966_02.jpg,0
data/train/0655_c1s4_003206_01.jpg,data/train/1480_c6s3_086417_01.jpg,0
data/train/0475_c4s2_062748_02.jpg,data/train/0475_c2s1_122816_08.jpg,1
data/train/0773_c5s2_078377_03.jpg,data/train/0773_c1s4_058386_04.jpg,1
data/train/0266_c6s1_057501_02.jpg,data/train/0266_c1s1_057306_01.jpg,1
data/train/0496_c1s2_066246_01.jpg,data/train/0067_c5s1_019526_02.jpg,0
data/train/1455_c1s6_009241_01.jpg,data/train/1455_c3s3_058028_03.jpg,1
data/train/1232_c3s3_015753_03.jpg,data/train/0272_c6s1_058051_02.jpg,0
data/train/1071_c6s3_005217_01.jpg,data/train/1071_c3s2_159319_04.jpg,1
data/train/0132_c6s1_022551_01.jpg,data/train/1409_c5s3_066362_04.jpg,0
data/train/1433_c1s6_010941_01.jpg,data/train/0785_c1s4_021506_01.jpg,0
data/train/0830_c5s2_117799_03.jpg,data/train/0830_c5s2_116974_01.jpg,1
data/train/0333_c3s2_115144_04.jpg,data/train/0333_c4s5_050760_02.jpg,1
data/train/1142_c3s3_043678_03.jpg,data/train/1142_c3s3_043603_04.jpg,1
data/train/0741_c6s2_068568_01.jpg,data/train/0741_c6s2_067993_01.jpg,1
data/train/0022_c1s1_002876_01.jpg,data/train/1152_c6s3_041892_01.jpg,0
data/train/1380_c2s3_039107_03.jpg,data/train/1487_c6s4_022277_02.jpg,0
data/train/1235_c6s3_045567_01.jpg,data/train/0367_c4s2_013767_01.jpg,0
data/train/1358_c2s3_047457_01.jpg,data/train/0780_c6s2_103793_03.jpg,0
data/train/0584_c6s2_006818_01.jpg,data/train/0509_c4s2_066223_04.jpg,0
data/train/1096_c3s2_148794_01.jpg,data/train/0116_c5s1_019526_01.jpg,0
data/train/0833_c6s2_101693_05.jpg,data/train/0833_c4s4_063341_01.jpg,1
data/train/0673_c3s2_047037_02.jpg,data/train/0673_c6s2_041093_01.jpg,1
data/train/0975_c6s4_012427_03.jpg,data/train/0333_c3s1_075817_04.jpg,0
data/train/0097_c3s1_015951_02.jpg,data/train/0097_c3s1_016001_02.jpg,1
data/train/0605_c6s2_071268_02.jpg,data/train/0605_c4s4_017185_02.jpg,1
data/train/1350_c5s3_040890_03.jpg,data/train/1350_c6s3_064142_01.jpg,1
data/train/1159_c5s3_022015_01.jpg,data/train/1159_c5s3_021790_04.jpg,1
data/train/0766_c3s2_081953_04.jpg,data/train/0766_c6s2_069393_02.jpg,1
data/train/0984_c2s2_123077_01.jpg,data/train/0984_c3s2_125219_02.jpg,1
data/train/0394_c4s2_030267_01.jpg,data/train/0394_c1s2_020566_04.jpg,1
data/train/0158_c3s1_027701_01.jpg,data/train/0158_c6s1_037626_01.jpg,1
data/train/1281_c6s3_060367_02.jpg,data/train/0665_c5s2_048055_01.jpg,0
data/train/1495_c4s6_013691_01.jpg,data/train/0287_c5s1_062748_01.jpg,0
data/train/0367_c4s2_013442_04.jpg,data/train/0117_c2s1_018926_01.jpg,0
data/train/0313_c1s2_011066_02.jpg,data/train/0313_c3s1_083192_05.jpg,1
data/train/0408_c5s1_097748_03.jpg,data/train/0408_c4s2_026417_04.jpg,1
data/train/0296_c1s1_066781_03.jpg,data/train/0296_c6s1_066801_01.jpg,1
data/train/0589_c6s2_014618_01.jpg,data/train/1427_c3s3_095144_12.jpg,0
data/train/0588_c3s3_067269_01.jpg,data/train/0588_c6s3_091017_03.jpg,1
data/train/0100_c1s5_014111_01.jpg,data/train/0076_c4s1_052776_02.jpg,0
data/train/0470_c3s1_123458_01.jpg,data/train/0470_c5s1_123595_06.jpg,1
data/train/0398_c3s1_094467_02.jpg,data/train/0243_c6s1_066451_03.jpg,0
data/train/0158_c2s1_027651_01.jpg,data/train/1372_c6s3_085617_03.jpg,0
data/train/1235_c3s3_016578_03.jpg,data/train/1327_c5s3_036265_02.jpg,0
data/train/0573_c1s3_023026_03.jpg,data/train/0636_c5s2_027280_04.jpg,0
data/train/0255_c6s1_054776_01.jpg,data/train/1142_c4s5_070160_02.jpg,0
data/train/0081_c3s3_037753_01.jpg,data/train/1117_c2s2_150477_01.jpg,0
data/train/0105_c2s1_025851_02.jpg,data/train/0105_c5s1_017826_02.jpg,1
data/train/0309_c6s1_074651_04.jpg,data/train/0309_c5s1_074973_02.jpg,1
data/train/0243_c2s1_066196_02.jpg,data/train/0243_c6s1_050976_02.jpg,1
data/train/0380_c2s1_089246_03.jpg,data/train/0409_c5s1_098773_01.jpg,0
data/train/0409_c5s1_115420_01.jpg,data/train/0409_c5s1_115320_01.jpg,1
data/train/0269_c3s1_059092_01.jpg,data/train/0788_c6s2_120318_05.jpg,0
data/train/0642_c1s3_054626_01.jpg,data/train/0642_c6s2_034068_01.jpg,1
data/train/0115_c6s1_020951_01.jpg,data/train/0225_c3s1_054351_03.jpg,0
data/train/1292_c1s6_001341_01.jpg,data/train/1292_c3s3_049828_02.jpg,1
data/train/0697_c6s2_046643_02.jpg,data/train/0696_c6s2_046643_03.jpg,0
data/train/0308_c4s2_032567_02.jpg,data/train/0308_c3s1_069292_03.jpg,1
data/train/0788_c3s2_112578_01.jpg,data/train/0833_c3s2_123044_08.jpg,0
data/train/0076_c1s1_053026_02.jpg,data/train/0500_c1s2_060796_02.jpg,0
data/train/0002_c1s1_000801_01.jpg,data/train/0905_c6s3_021592_01.jpg,0
data/train/0420_c1s2_033341_01.jpg,data/train/0432_c1s4_010056_03.jpg,0
data/train/0810_c3s2_102778_01.jpg,data/train/0942_c6s2_112243_03.jpg,0
data/train/0209_c4s1_041726_01.jpg,data/train/0347_c2s1_089471_02.jpg,0
data/train/0647_c3s2_034087_01.jpg,data/train/0179_c3s3_078044_01.jpg,0
data/train/1152_c1s5_026936_02.jpg,data/train/0826_c1s4_043631_04.jpg,0
data/train/1237_c3s3_016753_02.jpg,data/train/1142_c6s3_087142_06.jpg,0
data/train/0139_c4s1_022701_03.jpg,data/train/0197_c2s1_038676_02.jpg,0
data/train/0254_c2s1_052926_01.jpg,data/train/0254_c5s1_053326_02.jpg,1
data/train/1075_c1s4_045981_01.jpg,data/train/0352_c2s1_079696_01.jpg,0
data/train/0107_c3s1_017851_02.jpg,data/train/0705_c6s2_049993_01.jpg,0
data/train/0209_c4s1_041751_01.jpg,data/train/0209_c6s1_045226_02.jpg,1
data/train/0875_c2s2_105882_05.jpg,data/train/0208_c2s1_075021_04.jpg,0
data/train/0701_c6s2_048293_03.jpg,data/train/0167_c4s1_030451_01.jpg,0
data/train/0773_c4s4_059866_03.jpg,data/train/0615_c3s2_019562_05.jpg,0
data/train/0347_c5s1_090023_01.jpg,data/train/0347_c3s1_080267_02.jpg,1
data/train/0065_c6s1_009526_02.jpg,data/train/0065_c3s1_010676_04.jpg,1
data/train/0301_c6s1_067326_03.jpg,data/train/0818_c3s2_101828_02.jpg,0
data/train/0666_c5s2_057080_01.jpg,data/train/0589_c6s2_006968_02.jpg,0
data/train/1162_c2s2_160402_01.jpg,data/train/0816_c6s2_104618_07.jpg,0
data/train/1437_c3s3_055953_03.jpg,data/train/1437_c5s3_056440_01.jpg,1
data/train/0962_c2s2_122352_05.jpg,data/train/0962_c6s2_114943_07.jpg,1
data/train/0242_c6s1_059226_02.jpg,data/train/0809_c4s4_047785_02.jpg,0
data/train/0833_c4s4_046635_01.jpg,data/train/0833_c5s2_107977_04.jpg,1
data/train/0647_c2s2_061532_01.jpg,data/train/0647_c5s2_034405_01.jpg,1
data/train/1473_c3s3_060478_07.jpg,data/train/1469_c2s3_053282_02.jpg,0
data/train/0551_c1s3_010421_04.jpg,data/train/0551_c4s3_026479_01.jpg,1
data/train/1380_c1s6_007916_03.jpg,data/train/1380_c1s6_007741_01.jpg,1
data/train/0279_c6s1_087101_03.jpg,data/train/0279_c5s1_087698_05.jpg,1
data/train/0702_c6s2_049068_01.jpg,data/train/0702_c2s2_090032_03.jpg,1
data/train/0139_c1s1_023301_01.jpg,data/train/0139_c4s1_022701_10.jpg,1
data/train/1426_c1s6_005016_03.jpg,data/train/0281_c3s1_062917_01.jpg,0
data/train/0002_c3s1_123333_02.jpg,data/train/0002_c5s1_000651_01.jpg,1
data/train/0110_c6s1_018851_01.jpg,data/train/1495_c5s3_062940_01.jpg,0
data/train/1422_c6s3_080742_02.jpg,data/train/0494_c3s1_131083_02.jpg,0
data/train/0390_c3s1_104392_10.jpg,data/train/1091_c2s3_064177_08.jpg,0
data/train/0185_c5s1_034601_04.jpg,data/train/0655_c5s2_064252_03.jpg,0
data/train/1081_c1s5_014411_02.jpg,data/train/1081_c1s5_014461_04.jpg,1
data/train/0816_c6s2_095243_01.jpg,data/train/0816_c6s2_095293_02.jpg,1
data/train/0002_c3s1_123283_03.jpg,data/train/0002_c2s1_073121_02.jpg,1
data/train/0232_c6s1_054976_01.jpg,data/train/0232_c6s1_055076_02.jpg,1
data/train/0107_c2s1_017426_05.jpg,data/train/1232_c1s6_010291_03.jpg,0
data/train/0795_c1s4_062561_04.jpg,data/train/0551_c4s3_026629_02.jpg,0
data/train/0988_c4s4_064766_01.jpg,data/train/0466_c3s1_120558_01.jpg,0
data/train/0223_c6s1_052901_01.jpg,data/train/0223_c5s1_046601_02.jpg,1
data/train/0390_c5s1_092623_06.jpg,data/train/0390_c1s2_032241_02.jpg,1
data/train/0762_c6s2_091968_01.jpg,data/train/0394_c1s2_020691_02.jpg,0
data/train/1292_c1s6_001616_01.jpg,data/train/1320_c6s3_059142_02.jpg,0
data/train/0547_c3s1_157633_02.jpg,data/train/0688_c2s2_089582_01.jpg,0
data/train/1495_c1s6_030596_04.jpg,data/train/1495_c3s3_062228_05.jpg,1
data/train/1467_c3s3_069019_05.jpg,data/train/1479_c2s3_074902_05.jpg,0
data/train/0486_c1s4_048181_04.jpg,data/train/0486_c2s1_128316_02.jpg,1
data/train/0132_c2s1_021701_01.jpg,data/train/0633_c5s2_026105_06.jpg,0
data/train/0376_c2s1_088846_03.jpg,data/train/0376_c5s1_091473_01.jpg,1
data/train/0990_c5s2_127849_04.jpg,data/train/0990_c6s2_127543_02.jpg,1
data/train/0115_c5s1_021126_01.jpg,data/train/0232_c2s1_047551_01.jpg,0
data/train/0309_c5s2_038530_01.jpg,data/train/0309_c3s2_023462_02.jpg,1
data/train/0239_c2s1_049776_02.jpg,data/train/0239_c5s1_068548_03.jpg,1
data/train/0606_c4s4_017185_01.jpg,data/train/0606_c6s2_050993_01.jpg,1
data/train/0551_c5s2_012305_04.jpg,data/train/0551_c1s3_010396_07.jpg,1
data/train/1071_c4s5_023379_02.jpg,data/train/0328_c2s1_074846_03.jpg,0
data/train/0232_c5s1_048076_01.jpg,data/train/0232_c3s1_070392_02.jpg,1
data/train/1391_c3s3_047053_01.jpg,data/train/0486_c5s1_146945_06.jpg,0
data/train/0333_c5s2_115899_02.jpg,data/train/0594_c5s2_014405_04.jpg,0
data/train/1231_c5s3_093462_04.jpg,data/train/0261_c6s1_055551_10.jpg,0
data/train/0907_c2s2_140427_07.jpg,data/train/0907_c1s4_062086_01.jpg,1
data/train/0047_c1s6_027846_02.jpg,data/train/1420_c1s6_003066_01.jpg,0
data/train/0685_c5s2_049655_03.jpg,data/train/0685_c4s3_063304_03.jpg,1
data/train/0081_c4s1_013776_01.jpg,data/train/0081_c4s5_063535_01.jpg,1
data/train/1391_c1s6_004266_03.jpg,data/train/1391_c3s3_047053_01.jpg,1
data/train/0905_c6s2_106218_02.jpg,data/train/1338_c5s3_039040_01.jpg,0
data/train/0661_c4s3_054004_02.jpg,data/train/1358_c1s6_004891_01.jpg,0
data/train/1480_c1s6_014446_02.jpg,data/train/1114_c3s2_152319_01.jpg,0
data/train/0432_c1s4_009981_02.jpg,data/train/0432_c5s1_105323_02.jpg,1
data/train/0666_c6s2_036668_04.jpg,data/train/0444_c2s1_132391_08.jpg,0
data/train/1380_c5s3_045740_01.jpg,data/train/1380_c6s3_069117_01.jpg,1
data/train/1134_c1s5_030361_01.jpg,data/train/0637_c3s2_044637_02.jpg,0
data/train/1052_c6s2_131118_01.jpg,data/train/0432_c5s1_105323_05.jpg,0
data/train/1075_c5s2_107002_03.jpg,data/train/0620_c1s3_038401_02.jpg,0
data/train/0193_c3s1_059417_06.jpg,data/train/0193_c6s1_059876_02.jpg,1
